id,stop_id,name,linia,stop_type,geometry
SB-3683,3683,Via Trajana - Binèfar,IU Stop,Bus,POINT (2.2064040039720907 41.42696800110397)
SB-3684,3684,Via Trajana - Santander,IU Stop,Bus,POINT (2.2035412695757066 41.42815699005278)
SB-3685,3685,Santander - Ferrocarril,IU Stop,Bus,POINT (2.205337999215151 41.43128399649222)
SB-3688,3688,Extremadura - Guipúscoa,IU Stop,Bus,POINT (2.209254000012841 41.42476499807604)
SB-3698,3698,Lisboa - Santa Joana d'Arc,IU Stop,Bus,POINT (2.1579420023707816 41.429264001616296)
SB-3699,3699,Dante Alighieri - Estoril,IU Stop,Bus,POINT (2.1619459989733323 41.42898800389562)
SB-3722,3722,Meridiana - Aragó,IU Stop,Bus,POINT (2.187133004072414 41.40821399723105)
SB-3750,3750,Caracas - Cuzco,IU Stop,Bus,POINT (2.2035019956729984 41.440653004047086)
SB-3762,3762,València - Tarragona,IU Stop,Bus,POINT (2.145559002270244 41.37925199762359)
SB-3769,3769,Aiguablava - Sa Tuna,IU Stop,Bus,POINT (2.1865299978468027 41.4527249977473)
SB-3771,3771,Pl Borràs,IU Stop,Bus,POINT (2.116836995942716 41.40393800303999)
SB-3799,3799,Aragó - Pg de Sant Joan,IU Stop,Bus,POINT (2.171526005774883 41.39729299558656)
SB-3804,3804,Casp - Girona,IU Stop,Bus,POINT (2.174907999384011 41.392437997783816)
SB-3806,3806,Aragó - Lepant,IU Stop,Bus,POINT (2.178508000802277 41.402488002161775)
SB-3807,3807,Independència - Meridiana,IU Stop,Bus,POINT (2.1862499982741306 41.40567600352674)
SB-3810,3810,La Campana,IU Stop,Bus,POINT (2.139020004405354 41.36762399572762)
SB-3838,3838,Pl. Rosa dels Vents,IU Stop,Bus,POINT (2.187329002353627 41.36796699772388)
SB-3846,3846,Santander - Ca N'Oliva,IU Stop,Bus,POINT (2.202090997902257 41.427530003666654)
SB-3874,3874,Diagonal - Bruc,IU Stop,Bus,POINT (2.1656207789587016 41.39784942947156)
SB-3878,3878,Pg Sant Antoni - Parc de l'Espanya Industrial,IU Stop,Bus,POINT (2.140766959980861 41.378329059639704)
SB-3881,3881,Pallars - Selva de Mar,IU Stop,Bus,POINT (2.2092038188117304 41.40969057982601)
SB-3882,3882,Pallars - Josep Pla,IU Stop,Bus,POINT (2.212739719315913 41.412356569408885)
SB-3883,3883,Pont del Treball Digne - Berenguer de Palou,IU Stop,Bus,POINT (2.192149339526818 41.42398338975868)
SB-3887,3887,Cantàbria - Ptge Ferradura,IU Stop,Bus,POINT (2.198350759190979 41.42328728929828)
SB-3891,3891,Diagonal - Estació Verdaguer,IU Stop,Bus,POINT (2.1668714391624997 41.39845289931857)
SB-3894,3894,Institut Vall d'Hebron,IU Stop,Bus,POINT (2.140964199021886 41.42259299912672)
SB-3907,3907,Indústria - Grassot,IU Stop,Bus,POINT (2.166857789819748 41.40379693970047)
SB-3935,3935,Paral·lel - Pl Espanya,IU Stop,Bus,POINT (2.15095638952801 41.37490524925554)
SB-8086,8086,Gran Via-Metro Pg Gràcia,IU Stop,Bus,POINT (2.16857081910959 41.38993198944232)
SB-8345,8345,"Tamariu, 2",IU Stop,Bus,POINT (2.18533151973687 41.44957696949263)
SB-8373,8373,Gran Via Corts Catalanes,IU Stop,Bus,POINT (2.1480902898209315 41.373975189776345)
SB-8535,8535,Estadi del Futbol Club Barcelona,IU Stop,Bus,POINT (2.122643839597274 41.37886866959407)
SB-8596,8596,"Via Augusta, 242",IU Stop,Bus,POINT (2.1359610000260463 41.39785599683906)
SB-8869,8869,"Casanova, 211-268",IU Stop,Bus,POINT (2.1470593793074197 41.39432435926085)
SB-9425,9425,"Carmel, 118",IU Stop,Bus,POINT (2.1573997992203333 41.41808500979599)
SB-9610,9610,"Av. Meridiana, 82-86",IU Stop,Bus,POINT (2.1871220595805516 41.40620479952601)
SB-9633,9633,"Pg. Vall d'hebron, 115",IU Stop,Bus,POINT (2.1414335089727956 41.422634359851685)
SB-9637,9637,Collblanc,IU Stop,Bus,POINT (2.1193491295546827 41.376765179528846)
SB-9825,9825,"Calvet, 81-83",IU Stop,Bus,POINT (2.1402139948859986 41.39748199712897)
SB-9951,9951,"Pg. Sant Antoni, 53-55",IU Stop,Bus,POINT (2.1416324792620673 41.379149489786045)
SB-102723,102723,Llobregós - Pantà de Tremp,IU Stop,Bus,POINT (2.1553587891089268 41.42396450916162)
SB-104258,104258,Santander - Caresmar,IU Stop,Bus,POINT (2.2073918615228316 41.43373647603655)
SB-104263,104263,Santander - Caresmar,IU Stop,Bus,POINT (2.207239829822499 41.43384396013833)
