geometry,stop_id
"POLYGON ((2.1662386632039494 41.44145715523448, 2.1645985588324677 41.440639236552535, 2.1642270178568688 41.440795228544616, 2.1642983117696883 41.4424525286344, 2.164544653557267 41.44262677089465, 2.1680456632354534 41.44254907077247, 2.1682780104207655 41.442369899841346, 2.168288204774969 41.44083369976779, 2.167923596359594 41.44067924992913, 2.1662386632039494 41.44145715523448))",337
"POLYGON ((2.1751685086277965 41.446993952016555, 2.1750453634109057 41.44712180108112, 2.1746750578550427 41.44871150027891, 2.175020753591413 41.44890266976932, 2.176923647938247 41.44816338000784, 2.1785349193095507 41.44900716126946, 2.178910980461762 41.44886582645695, 2.1789935741763586 41.44715152622928, 2.1788846210085193 41.44699387378017, 2.1773264230449354 41.446233175544926, 2.1770834052228962 41.44622535384067, 2.1751685086277965 41.446993952016555))",338
"POLYGON ((2.182437382255457 41.44860306412716, 2.180668061128541 41.44775116218399, 2.1802996409308153 41.447907411891265, 2.1803465357537557 41.44931581194031, 2.180448432347517 41.44945880074164, 2.1822183438828247 41.450387624493075, 2.1843982483876356 41.45108112628214, 2.1846169853149475 41.451068629178955, 2.18601018740373 41.45042362769475, 2.18599479685802 41.45011022369471, 2.1842135246187726 41.44941627900771, 2.182437382255457 41.44860306412716))",339
"POLYGON ((2.2094446532236915 41.41837433736743, 2.2093096069876643 41.418539546511255, 2.2093449012201307 41.420110446532775, 2.2094502148712905 41.42025667482066, 2.2110192167673355 41.421054576644686, 2.2112618584018695 41.42106581489395, 2.213315062205669 41.420278313009554, 2.213326644539608 41.41996203668504, 2.211632686678168 41.419221095828576, 2.2116138116319592 41.41786960645319, 2.2112702496940617 41.41770933897229, 2.2094446532236915 41.41837433736743))",414
"POLYGON ((2.2164089294548863 41.41538018571028, 2.214924429569997 41.41608811555452, 2.214932998129588 41.41639638400116, 2.2166952008906216 41.417160885835735, 2.216926158933838 41.417164220861395, 2.2187740622564776 41.4164321191199, 2.218901892796792 41.416270023179045, 2.218870586975797 41.41468432319247, 2.2187555204979033 41.41453301905915, 2.2152014615555804 41.41291231123577, 2.214838532835333 41.41306033528764, 2.2147715274420494 41.414533435102406, 2.214887709944141 41.414694139549916, 2.2164089294548863 41.41538018571028))",415
"POLYGON ((2.215114795343426 41.411295987921356, 2.214870526134689 41.41147336282345, 2.214838420301568 41.41306376270608, 2.2151970555609175 41.41322264499798, 2.2187743904149753 41.411688743564504, 2.2186618855541416 41.411351687683215, 2.215114795343426 41.411295987921356))",416
"POLYGON ((2.2077083751997972 41.408367301103944, 2.2075929124971148 41.40985428679831, 2.2079372756494866 41.41002650685282, 2.2098636648139713 41.4093128718199, 2.211722567359114 41.408401669755996, 2.2118312549220724 41.408247635524276, 2.2117988496606955 41.4068137355444, 2.211691155820634 41.40666631894946, 2.209937758051089 41.40579742095213, 2.209681152532335 41.405794306599965, 2.2078420552990763 41.4066430046476, 2.207727826287127 41.40679492255862, 2.2077083751997972 41.408367301103944))",417
"POLYGON ((2.202588610965229 41.40278065519511, 2.2010685337735345 41.40177837256947, 2.2006716940028546 41.40190986779771, 2.200623288038915 41.4035376676447, 2.2007608930631073 41.40370480128278, 2.202581844824508 41.40434784496301, 2.204429827250767 41.40542495409805, 2.2048149990577963 41.40526997124186, 2.2046743263868924 41.40375075082762, 2.206428628473245 41.403198298860836, 2.2064683528651106 41.40288186979488, 2.2045703552533684 41.40193607197073, 2.204307468234886 41.40193546632029, 2.202588610965229 41.40278065519511))",418
"POLYGON ((2.1956718299295 41.39798243705914, 2.195565939123045 41.3981087752764, 2.19530693403571 41.39953987470266, 2.1954019469611428 41.39970916196122, 2.1971398486525424 41.400674664098645, 2.198903443945699 41.401286515413936, 2.1992416693822605 41.4011353824211, 2.1993800321968773 41.399659143592075, 2.200951192041379 41.39894386266034, 2.2009056850544333 41.39861946531792, 2.199303523602739 41.39820172395395, 2.1974376752629956 41.39724385276028, 2.1971717278997596 41.39724203873206, 2.1956718299295 41.39798243705914))",419
"POLYGON ((2.1900509313690546 41.39398407993398, 2.1899228690441723 41.394144890277545, 2.1899384630303156 41.39578469025493, 2.190052252915682 41.39593679934264, 2.1916773503251386 41.39669032754741, 2.1934103653903465 41.39771926610505, 2.193796911534918 41.397592867621334, 2.193996105063053 41.39580576715452, 2.193880854869513 41.39563625108549, 2.1922041704687634 41.394878151482885, 2.192220226228053 41.39342630037578, 2.191869828090333 41.39326528164236, 2.1900509313690546 41.39398407993398))",420
"POLYGON ((2.1935998954131133 41.387981169339454, 2.1940559806615103 41.387908223438586, 2.194088475321065 41.38645012332341, 2.194006675543639 41.38631142695254, 2.1924353762485618 41.38527762908455, 2.192061101996856 41.38548926653015, 2.1935998954131133 41.387981169339454))",421
"POLYGON ((2.182891342170505 41.38154401470484, 2.1829018057168175 41.383241840735124, 2.183033837963222 41.383402060766336, 2.184789541155118 41.384064662412804, 2.185135842748736 41.38390752021394, 2.1851754007724673 41.38253860477899, 2.186858245589421 41.3818581215557, 2.186984156162602 41.3817054566179, 2.1870544504092044 41.38013145642088, 2.1867145407752284 41.379962048332054, 2.1849418035985235 41.38058296006358, 2.183272389842621 41.379932587312055, 2.182923347495746 41.380089614819525, 2.182891342170505 41.38154401470484))",422
"POLYGON ((2.1774665355935867 41.38373469317308, 2.1757929875280273 41.38459934324037, 2.175810752511891 41.38490479834423, 2.1793913635468782 41.38646131064919, 2.1797520043536562 41.38630709581652, 2.179762840463809 41.3848303171463, 2.1814482466613896 41.38409709527918, 2.181441227982969 41.38378216852014, 2.1796921581462567 41.38307907650865, 2.177884765442883 41.38221900211147, 2.177517902002116 41.38236620951411, 2.1774665355935867 41.38373469317308))",423
"POLYGON ((2.1685003427980027 41.39543561283517, 2.16849714056634 41.39573761861792, 2.1702501427679453 41.39661142062851, 2.172079225144142 41.39730936060857, 2.172426408461467 41.39715185502875, 2.1724609357495632 41.39571303222115, 2.173776453189564 41.3948811571779, 2.173759423583584 41.39459541970694, 2.1723308649135586 41.39384587551872, 2.170766567200198 41.39313297720564, 2.17040423900545 41.39327263648153, 2.170263669945758 41.39458678785388, 2.1685003427980027 41.39543561283517))",426
"POLYGON ((2.1667235352329075 41.399519179991294, 2.166627564784116 41.39965082553183, 2.1665017600184493 41.400962625229184, 2.1666222122905268 41.4011322371715, 2.168462315221061 41.401919339068435, 2.1686701559904478 41.40192972472733, 2.1703680596716164 41.40141302345297, 2.170421455387295 41.40110159689983, 2.1690080180155955 41.40030774978051, 2.170503904421779 41.39962665669737, 2.1706193499369153 41.39947377996226, 2.170633744342013 41.39794797988054, 2.1702785794143984 41.39778910743476, 2.168450333446244 41.398553382092395, 2.1667235352329075 41.399519179991294))",427
"POLYGON ((2.1629031756750807 41.40578607178422, 2.162849703013293 41.40727543236039, 2.1629908504551123 41.40744463168432, 2.1646751537956876 41.40801423313536, 2.1650124390823717 41.407846313419405, 2.1649786950861762 41.406570589200435, 2.1650924050018894 41.404770659001684, 2.164956372203401 41.4045994852586, 2.1632486754429228 41.4039864868007, 2.163018915221061 41.40399631903788, 2.1612502178117277 41.404828317134466, 2.161266009740887 41.4051406967263, 2.1629031756750807 41.40578607178422))",428
"POLYGON ((2.1666302506661332 41.41174733700191, 2.1647809610498703 41.41108062164189, 2.164439591592667 41.41126178468166, 2.1646413863187055 41.412718585045184, 2.1647526769700423 41.412852717773475, 2.1663790792375277 41.41361701956656, 2.16661552187166 41.413624298576, 2.1685254253731676 41.41288249680705, 2.1686549421907215 41.41271828875044, 2.1686127370835564 41.411326488789626, 2.168271854996226 41.41116750908594, 2.1666302506661332 41.41174733700191))",429
"POLYGON ((2.1736917581440616 41.41500648451359, 2.1720668309379527 41.41427413526599, 2.171704592745705 41.414429694332306, 2.1717153873395336 41.41590229430432, 2.171850810884523 41.41606359022921, 2.1735958409720038 41.41669657153285, 2.17539444015961 41.41763325187071, 2.17576989153667 41.4174879862228, 2.175802410907714 41.414405600343315, 2.1754439762852287 41.414249454936076, 2.1736917581440616 41.41500648451359))",430
"POLYGON ((2.175359218413072 41.42350414545955, 2.1752312743682745 41.42366131295374, 2.1752041684708217 41.42526801284348, 2.1753166067846466 41.42542304922841, 2.177020209155502 41.426224751108805, 2.177261045488748 41.426230426739856, 2.1791415487811108 41.425464224927936, 2.1792669474485358 41.42530679313374, 2.1793147995786923 41.42221529968252, 2.1789611318891846 41.422053748587906, 2.175359218413072 41.42350414545955))",431
"POLYGON ((2.173279501528853 41.43702629413794, 2.173228382163685 41.43849979869845, 2.173550976076577 41.43867339890304, 2.1754151802887973 41.43815289760714, 2.1755709611745426 41.437993546646865, 2.1757128538207064 41.43598134628735, 2.175544224506095 41.435799622215214, 2.173565220137301 41.4353411978931, 2.172047049978637 41.43429163478734, 2.171646355769781 41.434411134852326, 2.1714664490473377 41.43625873442068, 2.1716035774044657 41.43643501203287, 2.173279501528853 41.43702629413794))",432
,433
"POLYGON ((2.0685776778442606 41.35570790623122, 2.068471425412859 41.35585549644174, 2.068447219959927 41.357346196334824, 2.068793631199069 41.357509378005716, 2.07077663492062 41.356758776215095, 2.072464277742334 41.35590030855026, 2.0724448458230444 41.355592970827864, 2.0705691489418467 41.354821572707365, 2.0703217755560424 41.35482990819856, 2.0685776778442606 41.35570790623122))",509
"POLYGON ((2.0792577730272557 41.35919324983144, 2.0793675131079183 41.3605810143431, 2.0798136985808418 41.36065982043664, 2.081490893979436 41.35845301739752, 2.081420666567476 41.358215995339684, 2.0797148741762417 41.35731648729301, 2.0777816774787627 41.356540889194676, 2.077539379799597 41.356548667155465, 2.0758095821979783 41.35739226524858, 2.075822356343104 41.35770054653322, 2.0792577730272557 41.35919324983144))",510
"POLYGON ((2.082259575334939 41.363715962846534, 2.0827232930210897 41.36538352987241, 2.083074353850258 41.36550157843276, 2.0869762462498342 41.36388964810628, 2.086962268254801 41.36356656781604, 2.084870208280117 41.36285344968944, 2.0831164978688976 41.362046840779854, 2.0827594805175047 41.362158263898785, 2.082259575334939 41.363715962846534))",511
,512
"POLYGON ((2.0970941875302214 41.36986637609342, 2.0969663277235147 41.37003275434971, 2.097048921745232 41.37166685445871, 2.0971819552639404 41.3718215077077, 2.0989000584197557 41.37246100930438, 2.0990892715971956 41.37246837632867, 2.1009287757461133 41.37195367505385, 2.1009852948614833 41.371638633548436, 2.0995058086828307 41.37083569182262, 2.1010033643334096 41.370237985811066, 2.101004423569347 41.36992003963791, 2.0991153267751796 41.369156841505756, 2.0988911842867366 41.36915607777692, 2.0970941875302214 41.36986637609342))",513
"POLYGON ((2.1060237634360233 41.37235701678952, 2.1042301022270116 41.37305831420266, 2.104206978563692 41.37336776060023, 2.105960680697759 41.37425476263153, 2.1095514888113454 41.37579817659631, 2.10991094547709 41.37565458466705, 2.1100318404729483 41.37427718436896, 2.109927449063628 41.37411620986455, 2.108166405237411 41.37321644133036, 2.108235474209891 41.371870056440514, 2.1078954597140664 41.371699818377806, 2.1060237634360233 41.37235701678952))",514
"POLYGON ((2.1167317326588835 41.375550910485224, 2.11662625352877 41.3756926668929, 2.116540048013788 41.377203866661084, 2.116877493104288 41.37737576532429, 2.1186682474577156 41.376766201889765, 2.1203037704723684 41.37747305594952, 2.1206619545215086 41.37731903932318, 2.1206860128525062 41.37586111699243, 2.1224705537213198 41.37535927077944, 2.1225350136535677 41.37504905363086, 2.120496115231276 41.37383765624237, 2.1202190355430983 41.37382738603611, 2.1167317326588835 41.375550910485224))",515
"POLYGON ((2.125678519875426 41.37498797336071, 2.123945504296392 41.37554521387698, 2.123912907479996 41.37586379202228, 2.12742778334592 41.377471877305695, 2.1277885357115536 41.377322908928605, 2.127859763782531 41.37574157659712, 2.129357216883707 41.375108666938, 2.1311098331885563 41.37572866351634, 2.131331467857819 41.3754097528425, 2.1278200732953607 41.3738760565169, 2.127553273245628 41.373889695733645, 2.125678519875426 41.37498797336071))",516
"POLYGON ((2.145451747331765 41.38352189589245, 2.1438051085267835 41.38276502609316, 2.1434414706227427 41.38291211063627, 2.1433597645717826 41.384568110410186, 2.1434933763963677 41.38473650985542, 2.145331469430138 41.38541599549292, 2.147295973387249 41.38606449715254, 2.147631202283037 41.38589857913215, 2.1476195960167015 41.384189079096004, 2.147455228633103 41.38401889145956, 2.145451747331765 41.38352189589245))",519
"POLYGON ((2.1508387105940456 41.3875969223501, 2.1490996587479296 41.38679106872446, 2.148736074044036 41.38696081815288, 2.148877969780461 41.38813571840272, 2.1489870050572155 41.38827101687491, 2.150616866956439 41.38905867009322, 2.1523920475942484 41.3901224668399, 2.1527801754001024 41.38998500032287, 2.1527953949238023 41.38679865332156, 2.1524075150120696 41.386659477587905, 2.1508387105940456 41.3875969223501))",520
"POLYGON ((2.1735010001919837 41.41064626314347, 2.173458399260619 41.41175298189285, 2.173786117325145 41.411925572597006, 2.175418688563378 41.41143623460332, 2.1773820541623845 41.412231160763874, 2.177734533090536 41.41206572384308, 2.1776550320337473 41.41047571972787, 2.1776713834268437 41.4089118181895, 2.177276026400687 41.40877384285062, 2.1757423595551604 41.40976731136502, 2.1739363312710003 41.40884501418008, 2.173562803237041 41.40898904445411, 2.1735010001919837 41.41064626314347))",524
"POLYGON ((2.1805672783496917 41.41527394868088, 2.180591002906871 41.41659004462541, 2.180922535889855 41.41675383295073, 2.1828155399238907 41.41615863148663, 2.182962581532047 41.41598929831858, 2.1829279759792937 41.41447659833889, 2.182820033281731 41.41432910223638, 2.1811442354223782 41.41350090414813, 2.180899381594964 41.413492908105454, 2.179051384844307 41.41424250633185, 2.17903798702662 41.414553830364056, 2.1805672783496917 41.41527394868088))",525
"POLYGON ((2.1809389204096292 41.42279388031945, 2.178934083337197 41.42353332746726, 2.1789203822146317 41.4238513980927, 2.182485471309811 41.425427794508565, 2.1828481184818256 41.42527637362853, 2.1828781926332 41.42390508145906, 2.1845533813642075 41.42322917528033, 2.1845588215310614 41.42291388884433, 2.182785296330817 41.42215298300201, 2.1810577854452613 41.42125325728991, 2.1806845746090486 41.42142637678924, 2.1809389204096292 41.42279388031945))",527
"POLYGON ((2.1749574971056354 41.42967114989044, 2.1734130298931604 41.42902040791603, 2.1730606879734 41.429210205321915, 2.17346398218942 41.43085950608464, 2.173587232181483 41.430986046781534, 2.1752428350349415 41.431646948404534, 2.175465546913091 41.431647588355865, 2.1773422503264714 41.43091218660362, 2.177471006039561 41.43074820258875, 2.177422800322641 41.429191602635264, 2.177336044974881 41.429056972210205, 2.175580146081452 41.427964074523324, 2.175189674938265 41.42808319545614, 2.1749574971056354 41.42967114989044))",529
"POLYGON ((2.168050340301787 41.42979420687393, 2.166286658307778 41.43041302196074, 2.1662579265851076 41.430727628334225, 2.1680187289031845 41.43158353032198, 2.1682838294544546 41.43158084827873, 2.1701104317387525 41.43063964617623, 2.1704664008233094 41.429268500209986, 2.17013013611095 41.42907740861703, 2.168050340301787 41.42979420687393))",530
"POLYGON ((2.1591005990501886 41.42890479099545, 2.1573565715242227 41.42948754830274, 2.157308829890002 41.42979560895778, 2.159013731402055 41.4307711110956, 2.159281071297903 41.430782484327096, 2.162848734547388 41.42919388942084, 2.162860978540433 41.42888911139763, 2.1610759807145365 41.4279856134681, 2.160803177188325 41.427988558696775, 2.1591005990501886 41.42890479099545))",531
"POLYGON ((2.1541097283549933 41.42311754245939, 2.1539641408747294 41.42335919135942, 2.1554553334710027 41.42599879411326, 2.155914845054595 41.425933699278055, 2.1559733850594673 41.42445579612592, 2.1559266793951677 41.42291309616843, 2.155612724800958 41.422746043390696, 2.1541097283549933 41.42311754245939))",532
"POLYGON ((2.1487234261660504 41.42095114017525, 2.148475488987283 41.42094323840787, 2.1466363921572653 41.421704336614894, 2.14662015504927 41.42201269925271, 2.1484073573210676 41.42289770129569, 2.150199794133191 41.42364673303346, 2.1505549318373327 41.42349838962317, 2.150654926454008 41.42202478936641, 2.1505485238985043 41.421865638072546, 2.1487234261660504 41.42095114017525))",533
,555
"POLYGON ((2.0713665783194353 41.28779905265323, 2.0713546027449525 41.288112645851285, 2.073121405321601 41.28891674775178, 2.073483520986193 41.28876836339567, 2.073549715407657 41.28723506320144, 2.073199575034497 41.28706985437383, 2.0713665783194353 41.28779905265323))",901
,903
"POLYGON ((2.0728220458623583 41.31048347031232, 2.0727248870380337 41.31062097126375, 2.0726402815635323 41.3121259710329, 2.0729902361288195 41.31229303687244, 2.07483803945114 41.311560135140674, 2.074965641213751 41.31139578418093, 2.0749035349522122 41.30968038424302, 2.0745231440531113 41.30954017236285, 2.0728220458623583 41.31048347031232))",904
"POLYGON ((2.0869970490986067 41.316948669487466, 2.0873540511505317 41.31710523037977, 2.089048453960365 41.316379328689585, 2.0890607155821654 41.316071698512644, 2.0873655177689114 41.31524010043371, 2.086996254787501 41.31539116954441, 2.0869970490986067 41.316948669487466))",905
"POLYGON ((2.092209182906485 41.322406118882085, 2.0922298350298383 41.324044210187516, 2.0926104166897344 41.32418751163005, 2.094222335766142 41.323293534435166, 2.0961675250435166 41.32267227738612, 2.0961882500322546 41.322348048649054, 2.0945243512918768 41.32166757168474, 2.0945548350514698 41.3201631517963, 2.0941834102943333 41.320010473694715, 2.0924820125338397 41.32086497178034, 2.092376487974022 41.32099881927619, 2.092209182906485 41.322406118882085))",906
"POLYGON ((2.0926281929254116 41.33020621879042, 2.0923908446150143 41.3300314531257, 2.08881005447818 41.33001395327451, 2.088682305943347 41.33034709077403, 2.090464708431136 41.33118239273274, 2.0923481038147553 41.331828538960394, 2.0926857982333495 41.33165911872644, 2.0926281929254116 41.33020621879042))",907
"POLYGON ((2.101124777089674 41.32952477962371, 2.1010761639136484 41.33107223546965, 2.1013799128660784 41.33124990037594, 2.103454492475442 41.3307872758966, 2.104980692792763 41.32968317372905, 2.104938727174558 41.32939897768491, 2.103270986346775 41.3286408681468, 2.1014513897409834 41.32797646981052, 2.1011082173811677 41.32814022434331, 2.101124777089674 41.32952477962371))",909
"POLYGON ((2.1123151180139503 41.332504451480254, 2.111214404606682 41.33171638291943, 2.1108189775638837 41.33189373876919, 2.111686069533478 41.334326540408945, 2.112052732955469 41.33442803189788, 2.11393443526467 41.333448429724186, 2.1139104207593156 41.333140980719826, 2.1123151180139503 41.332504451480254))",910
"POLYGON ((2.1263087426426623 41.34092174416493, 2.126119641485926 41.34125254417345, 2.129749948540118 41.34251194736147, 2.1299600789227875 41.342188425558824, 2.1281548820874696 41.34148182729933, 2.1263087426426623 41.34092174416493))",911
"POLYGON ((2.1278773706200664 41.352129253631034, 2.1275939883201085 41.35373931530167, 2.1280292261344345 41.35386372360855, 2.1299137720759784 41.35175793543863, 2.1316559628560947 41.35098704650745, 2.1315643761823906 41.35065292339873, 2.128084885524689 41.35032712437193, 2.1278164211256874 41.35051101096943, 2.1278773706200664 41.352129253631034))",912
"POLYGON ((2.124030505101373 41.35692957273363, 2.124032295532531 41.35859004657775, 2.124148173507254 41.3587442837225, 2.125934576136105 41.3595536856405, 2.1261782256983097 41.35955493398759, 2.1279535285547517 41.358775132177996, 2.1279453569399474 41.35846043801526, 2.126289511369164 41.35779703838493, 2.126180178614347 41.3561996224193, 2.1260254619127275 41.35604025064839, 2.1242949657060874 41.35555055193612, 2.1239719662945253 41.35572579659378, 2.124030505101373 41.35692957273363))",913
"POLYGON ((2.117004632254686 41.36004917239054, 2.1168985630614516 41.360187771631466, 2.1167806579396755 41.36159757133875, 2.116946241498631 41.36178043563116, 2.118293944643747 41.36210623650869, 2.1186059837521984 41.36192869627729, 2.1185776050571734 41.36128752119583, 2.1204761398769594 41.36176044449901, 2.1207899900875677 41.36159879422602, 2.1208831851917256 41.3602540939863, 2.1207796782774313 41.360096152948444, 2.119007180337938 41.3591798550299, 2.118739329970315 41.35917847434456, 2.117004632254686 41.36004917239054))",914
"POLYGON ((2.1930851663721227 41.43020162849649, 2.193084225128719 41.43166101278026, 2.193465092709381 41.431806409892324, 2.195106194468093 41.43090130791183, 2.1952033480345414 41.43076999724715, 2.1953406832189004 41.42910636822723, 2.194048678455803 41.42718447055667, 2.1935990159235756 41.42723610272134, 2.193348004894415 41.42836642659711, 2.191520693288413 41.429154492611325, 2.1915130233010682 41.429463655064694, 2.1930851663721227 41.43020162849649))",932
"POLYGON ((2.204040177432959 41.4364424084154, 2.2039173312076397 41.43798321092532, 2.2042806579250556 41.43814793751868, 2.207769578770878 41.436591535570415, 2.2077693340855893 41.43627955816974, 2.204158031384672 41.43470309492438, 2.2037996028933584 41.434879428449456, 2.204040177432959 41.4364424084154))",933
"POLYGON ((2.2164093746364353 41.44233174135965, 2.2165199580322033 41.44343593756855, 2.2168783700075654 41.443578431993856, 2.218424272527358 41.44290713042535, 2.2185439920599044 41.44275367314288, 2.2185741862165353 41.44116297302963, 2.218450906403676 41.44100285267179, 2.2166481093669006 41.44025055449737, 2.21641838044325 41.440249529955324, 2.214606983626646 41.4409844282138, 2.2145760242086587 41.44128659316168, 2.2164093746364353 41.44233174135965))",934
"POLYGON ((2.225041590429088 41.44283354177385, 2.2236793497137675 41.44353149127966, 2.223700661842649 41.44383904609117, 2.2253423646345407 41.44450364771653, 2.2255817315861783 41.44449821751639, 2.227102533846443 41.44379051588936, 2.2272134952391234 41.443663393833326, 2.2275252895543116 41.44206069314914, 2.2274174326508556 41.44188285255013, 2.2257585348765527 41.44108415440974, 2.2255168665650364 41.44107693130061, 2.2235807700054306 41.441853629455615, 2.223569924380574 41.442166943079044, 2.225041590429088 41.44283354177385))",935
"POLYGON ((2.207503976308684 41.4457493128857, 2.2076222848974933 41.44609071663107, 2.2110245942839404 41.44596021635753, 2.2112451214730933 41.44582263810935, 2.2116951302352024 41.44436789835765, 2.211363923974939 41.442618098977384, 2.210912513440461 41.44256330661602, 2.209232432644564 41.4451062299819, 2.207503976308684 41.4457493128857))",940
"POLYGON ((2.2146697105832827 41.447555295570766, 2.214236531792145 41.44879489070664, 2.214554210370976 41.449008796940774, 2.216579414869276 41.448421495480794, 2.2182275580793895 41.447732463119614, 2.2182393407936605 41.44742301590185, 2.216339460036197 41.44651536447998, 2.2149167325523536 41.4455211970735, 2.2146199825544253 41.44550381401849, 2.212738984977203 41.44645771187563, 2.212757524398513 41.446764996182196, 2.2146697105832827 41.447555295570766))",941
"POLYGON ((2.210746102827149 41.453815562344886, 2.2090547679125647 41.454331868228415, 2.2091040224381744 41.454676318576695, 2.210829127920651 41.45490058773765, 2.2125975638968183 41.45626315626316, 2.2130083574359305 41.45613878083645, 2.2130247184573784 41.454641153066085, 2.214714462440061 41.453779417116, 2.2147047003794125 41.45347646007235, 2.2129062029905855 41.452651962022124, 2.212630787143906 41.452665870440164, 2.210746102827149 41.453815562344886))",943
"POLYGON ((2.2056377504734415 41.45729478693698, 2.2054237262612033 41.45731278464683, 2.20365512868233 41.45818008267968, 2.203669130705932 41.458488281860156, 2.2054064335389527 41.45921818362964, 2.20568925734997 41.459190704067154, 2.2072905576581507 41.45803140178349, 2.207207746995198 41.45773268578228, 2.2056377504734415 41.45729478693698))",944
"POLYGON ((2.196542422030659 41.456463458276254, 2.1963486451325536 41.45663849908221, 2.1963280394316933 41.45818879898857, 2.1966858959901194 41.45834719182783, 2.1985468690336707 41.457542940510386, 2.2001572689855298 41.45630763814257, 2.199948052347051 41.45600366316291, 2.196542422030659 41.456463458276254))",945
"POLYGON ((2.1317571134406466 41.322660540203465, 2.1303450695595405 41.324046855574956, 2.1305371039987695 41.32433554918992, 2.1319806564298593 41.32432960222769, 2.1335227460256316 41.32527364709147, 2.13390970005304 41.32510688383732, 2.133634364581666 41.32373327365943, 2.1339579291353763 41.322040188946865, 2.1336020104369458 41.32185844206694, 2.1317571134406466 41.322660540203465))",951
"POLYGON ((2.135056649809628 41.32892416051785, 2.135100915839646 41.32904252718683, 2.137209712542526 41.3312545306722, 2.13877191410088 41.33244619528349, 2.1391448071470136 41.33222443792483, 2.138090875726395 41.33094374135753, 2.1374308921315044 41.32980853433213, 2.137447586542612 41.328200910331724, 2.137321368857336 41.328040663748396, 2.1355497718683925 41.32732596549467, 2.1351986550653046 41.32747156085996, 2.135056649809628 41.32892416051785))",952
"POLYGON ((2.1392105501298877 41.336443105129426, 2.1397331161399324 41.33731991139462, 2.1400267913129922 41.33741688072143, 2.1413654797107684 41.337080038515595, 2.142255621078619 41.33852410438669, 2.142698200004268 41.33838909363901, 2.1417755938614773 41.33638699537001, 2.14092173709147 41.33596021787283, 2.1403370914842497 41.33464179428958, 2.1390984729157756 41.33366470358925, 2.1386888863859665 41.33379045189024, 2.138683880844741 41.33530625182619, 2.1392105501298877 41.336443105129426))",953
"POLYGON ((2.1427039832743993 41.34190699223002, 2.142699792545958 41.3421018986518, 2.143929208225465 41.34358250268605, 2.1457857086740244 41.344877605281475, 2.1463799169326245 41.344707795290745, 2.146442806339825 41.34449316178011, 2.145695642372701 41.3433083373981, 2.1444831208068003 41.34223467465996, 2.1441744292861946 41.3408068300687, 2.143739585194615 41.340735894018984, 2.1427039832743993 41.34190699223002))",954
"POLYGON ((2.1425122108722467 41.35352789688017, 2.1422410349314416 41.353541510301966, 2.1403056365616404 41.35469930784471, 2.1403362427476784 41.35499705772017, 2.142104417781794 41.355753540066424, 2.1438440594105868 41.35665456006715, 2.144218362602254 41.35651408604111, 2.1443343554229966 41.35454438573382, 2.144227791753538 41.35438633878891, 2.1425122108722467 41.35352789688017))",956
"POLYGON ((2.1369399290624096 41.35931850678553, 2.1365733282736796 41.35947881069311, 2.136659922917654 41.36094461081889, 2.1368789947699134 41.36111613188271, 2.1403341041808575 41.36133243256195, 2.140592533467347 41.36116432173704, 2.1407141282287196 41.35972222143697, 2.1403753091508944 41.35954722679962, 2.1386675389833516 41.36014099081646, 2.1369399290624096 41.35931850678553))",957
"POLYGON ((2.131104816745175 41.36335228094089, 2.131072206882626 41.36479994339589, 2.131468992421856 41.36493842822372, 2.1328609078288574 41.36401853701272, 2.134897342657122 41.363041555354826, 2.1348303270947233 41.36271549484753, 2.133270184164881 41.36240305337453, 2.1313938017385285 41.36166385768943, 2.131043991478662 41.361828916989964, 2.131104816745175 41.36335228094089))",958
"POLYGON ((2.12406376136826 41.36142579239588, 2.1225707507669944 41.36075440952973, 2.122209129164477 41.36090571843749, 2.1221659228239456 41.362639418286115, 2.1223036026879805 41.36280595171871, 2.124104906146098 41.36344135332277, 2.1243039348111528 41.36344264954086, 2.1262084387030638 41.3628008479808, 2.126349812161341 41.36263100464648, 2.1262834060520786 41.36096130472284, 2.1261878006368153 41.360822541552935, 2.1248902018359788 41.36008984316415, 2.124516249560723 41.360186228644395, 2.12406376136826 41.36142579239588))",959
"POLYGON ((2.1861216747466123 41.45024439994812, 2.1858890141842995 41.450090079840514, 2.1823159240609176 41.45004158006335, 2.1822183438828238 41.450387624493075, 2.184379481085506 41.451075156003455, 2.1860346267162494 41.451872987637856, 2.186400779935919 41.45169549942666, 2.1861216747466123 41.45024439994812))",1137
,1138
"POLYGON ((2.175285995227439 41.4611129755599, 2.1749463779723874 41.460956520083336, 2.1748677297235592 41.46123980244017, 2.175285995227439 41.4611129755599))",1139
,1140
